Archive_Date,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
31-08-2020,1100,Haematology,Adult,65+, 6-9 Months,38
31-08-2020,1300,Neurology,Adult,16-64, 0-3 Months,314
31-08-2020,1300,Neurology,Adult,65+, 3-6 Months,40
31-08-2020,1300,Neurology,Adult,65+, 6-9 Months,78
31-08-2020,1300,Neurology,Adult,65+,12-15 Months,41
31-08-2020,1400,Neurosurgery,Adult,16-64,15-18 Months,1
31-08-2020,1400,Neurosurgery,Adult,65+, 0-3 Months,148
31-08-2020,1400,Neurosurgery,Adult,65+, 3-6 Months,90
31-08-2020,1400,Neurosurgery,Adult,65+, 6-9 Months,85
31-08-2020,1400,Neurosurgery,Adult,65+, 9-12 Months,21
31-08-2020,1400,Neurosurgery,Adult,65+,12-15 Months,1
31-08-2020,1503,Gynaecology,Adult,16-64, 0-3 Months,212
31-08-2020,1503,Gynaecology,Adult,16-64, 9-12 Months,81
31-08-2020,1503,Gynaecology,Adult,65+, 3-6 Months,9
31-08-2020,1503,Gynaecology,Adult,65+, 6-9 Months,12
31-08-2020,1600,Oncology,Adult,16-64, 0-3 Months,25
31-08-2020,1800,Orthopaedics,Adult,65+, 0-3 Months,139
31-08-2020,1800,Orthopaedics,Adult,65+, 6-9 Months,181
31-08-2020,1800,Orthopaedics,Adult,65+, 9-12 Months,17
31-08-2020,2000,Plastic Surgery,Adult,16-64, 3-6 Months,158
31-08-2020,2000,Plastic Surgery,Adult,16-64, 6-9 Months,330
31-08-2020,2000,Plastic Surgery,Adult,16-64,12-15 Months,23
31-08-2020,2003,Maxillo-Facial,Adult,65+, 0-3 Months,1
31-08-2020,2300,Nephrology,Adult,16-64, 0-3 Months,47
31-08-2020,2300,Nephrology,Adult,16-64, 3-6 Months,3
31-08-2020,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,239
31-08-2020,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,167
31-08-2020,2400,Respiratory Medicine,Adult,65+, 3-6 Months,71
31-08-2020,2400,Respiratory Medicine,Adult,65+, 6-9 Months,102
31-08-2020,2400,Respiratory Medicine,Adult,65+,12-15 Months,24
31-08-2020,2500,Rheumatology,Child,0-15, 6-9 Months,1
31-08-2020,2600,General Surgery,Child,0-15, 0-3 Months,1
31-08-2020,2604,Vascular Surgery,Adult,16-64, 3-6 Months,75
31-08-2020,2605,Breast Surgery,Adult,65+, 0-3 Months,59
31-08-2020,2700,Infectious Diseases,Adult,16-64, 0-3 Months,17
31-08-2020,2700,Infectious Diseases,Adult,16-64, 6-9 Months,1
31-08-2020,7800,Urology,Adult,16-64,15-18 Months,23
31-08-2020,1700,Ophthalmology,Adult,65+, 6-9 Months,49
31-08-2020,1700,Ophthalmology,Adult,65+,12-15 Months,20
31-08-2020,1700,Ophthalmology,Adult,65+,15-18 Months,11
31-08-2020,1700,Ophthalmology,Child,0-15, 0-3 Months,48
31-08-2020,1700,Ophthalmology,Child,0-15,15-18 Months,11
31-08-2020,1800,Orthopaedics,Adult,65+, 0-3 Months,216
31-08-2020,1800,Orthopaedics,Adult,65+, 3-6 Months,162
31-08-2020,1800,Orthopaedics,Adult,65+, 6-9 Months,234
31-08-2020,1800,Orthopaedics,Adult,65+,12-15 Months,198
31-08-2020,1800,Orthopaedics,Adult,65+,15-18 Months,182
31-08-2020,1800,Orthopaedics,Child,0-15, 0-3 Months,33
31-08-2020,1900,Paediatrics,Child,0-15, 9-12 Months,28
31-08-2020,2300,Nephrology,Adult,16-64, 9-12 Months,32
31-08-2020,2300,Nephrology,Adult,65+,12-15 Months,8
31-08-2020,2300,Nephrology,Adult,65+,18 Months +,54
31-08-2020,2500,Rheumatology,Adult,16-64,18 Months +,142
31-08-2020,2500,Rheumatology,Adult,65+, 0-3 Months,62
31-08-2020,2600,General Surgery,Adult,16-64, 0-3 Months,254
31-08-2020,2600,General Surgery,Adult,16-64, 3-6 Months,189
31-08-2020,2600,General Surgery,Adult,65+, 6-9 Months,20
31-08-2020,2600,General Surgery,Child,0-15, 0-3 Months,12
31-08-2020,2600,General Surgery,Child,0-15, 3-6 Months,1
31-08-2020,2600,General Surgery,Child,0-15, 6-9 Months,9
31-08-2020,2604,Vascular Surgery,Adult,16-64, 0-3 Months,64
31-08-2020,2604,Vascular Surgery,Adult,16-64,18 Months +,533
31-08-2020,2604,Vascular Surgery,Adult,65+, 3-6 Months,33
31-08-2020,2604,Vascular Surgery,Adult,65+, 6-9 Months,57
31-08-2020,2604,Vascular Surgery,Adult,65+,12-15 Months,47
31-08-2020,2604,Vascular Surgery,Adult,65+,15-18 Months,53
31-08-2020,5000,General Medicine,Adult,16-64, 9-12 Months,136
31-08-2020,5000,General Medicine,Child,0-15, 9-12 Months,1
31-08-2020,100,Cardiology,Adult,16-64, 0-3 Months,112
31-08-2020,100,Cardiology,Adult,65+, 3-6 Months,68
31-08-2020,100,Cardiology,Adult,65+, 6-9 Months,20
31-08-2020,300,Dermatology,Adult,0-15,12-15 Months,1
31-08-2020,300,Dermatology,Adult,0-15,15-18 Months,1
31-08-2020,300,Dermatology,Adult,16-64,15-18 Months,311
31-08-2020,300,Dermatology,Adult,65+, 9-12 Months,152
31-08-2020,400,Endocrinology,Adult,16-64, 3-6 Months,48
31-08-2020,400,Endocrinology,Adult,16-64, 6-9 Months,62
31-08-2020,400,Endocrinology,Adult,16-64,12-15 Months,19
31-08-2020,400,Endocrinology,Adult,65+, 9-12 Months,17
31-08-2020,402,Diabetes Mellitus,Adult,16-64,18 Months +,1
31-08-2020,402,Diabetes Mellitus,Adult,65+, 0-3 Months,4
31-08-2020,402,Diabetes Mellitus,Adult,65+, 3-6 Months,7
31-08-2020,402,Diabetes Mellitus,Adult,65+, 6-9 Months,13
31-08-2020,402,Diabetes Mellitus,Adult,65+,12-15 Months,15
31-08-2020,402,Diabetes Mellitus,Adult,65+,15-18 Months,5
31-08-2020,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,197
31-08-2020,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,24
31-08-2020,7900,Clinical Immunology,Adult,16-64,15-18 Months,1
31-08-2020,8003,Pain Relief,Adult,16-64, 0-3 Months,139
31-08-2020,8003,Pain Relief,Adult,16-64, 9-12 Months,160
31-08-2020,8003,Pain Relief,Adult,65+, 6-9 Months,63
31-08-2020,1503,Gynaecology,Adult,65+, 0-3 Months,48
31-08-2020,1503,Gynaecology,Adult,65+, 9-12 Months,14
31-08-2020,1503,Gynaecology,Child,0-15, 3-6 Months,4
31-08-2020,100,Cardiology,Adult,65+,15-18 Months,39
31-08-2020,100,Cardiology,Adult,65+,18 Months +,78
31-08-2020,100,Cardiology,Child,0-15, 0-3 Months,10
31-08-2020,100,Cardiology,Child,0-15, 3-6 Months,8
31-08-2020,100,Cardiology,Child,0-15, 6-9 Months,12
31-08-2020,100,Cardiology,Child,0-15, 9-12 Months,12
31-08-2020,100,Cardiology,Child,0-15,12-15 Months,2
31-08-2020,300,Dermatology,Adult,16-64,15-18 Months,35
31-08-2020,300,Dermatology,Child,0-15, 0-3 Months,26
31-08-2020,300,Dermatology,Child,0-15, 3-6 Months,7
31-08-2020,300,Dermatology,Child,0-15, 6-9 Months,18
31-08-2020,300,Dermatology,Child,0-15, 9-12 Months,17
31-08-2020,300,Dermatology,Child,0-15,12-15 Months,12
31-08-2020,600,Otolaryngology (ENT),Adult,16-64,15-18 Months,170
31-08-2020,600,Otolaryngology (ENT),Adult,65+, 0-3 Months,64
31-08-2020,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,56
31-08-2020,600,Otolaryngology (ENT),Adult,65+, 9-12 Months,72
31-08-2020,600,Otolaryngology (ENT),Adult,65+,18 Months +,411
31-08-2020,900,Geriatric Medicine,Adult,65+, 0-3 Months,70
31-08-2020,1100,Haematology,Adult,16-64, 6-9 Months,63
31-08-2020,1100,Haematology,Adult,65+,15-18 Months,22
31-08-2020,1300,Neurology,Adult,16-64, 3-6 Months,41
31-08-2020,1300,Neurology,Adult,16-64, 6-9 Months,60
31-08-2020,1300,Neurology,Adult,16-64,12-15 Months,49
31-08-2020,1300,Neurology,Adult,65+,15-18 Months,5
31-08-2020,1300,Neurology,Child,0-15,18 Months +,1
31-08-2020,1503,Gynaecology,Adult,16-64, 3-6 Months,100
31-08-2020,1503,Gynaecology,Adult,16-64, 6-9 Months,185
31-08-2020,1503,Gynaecology,Adult,16-64,12-15 Months,94
31-08-2020,1503,Gynaecology,Adult,65+,15-18 Months,23
31-08-2020,1503,Gynaecology,Child,0-15,18 Months +,2
31-08-2020,1800,Orthopaedics,Adult,16-64, 0-3 Months,301
31-08-2020,1800,Orthopaedics,Adult,16-64, 6-9 Months,304
31-08-2020,1800,Orthopaedics,Adult,16-64, 9-12 Months,261
31-08-2020,1800,Orthopaedics,Adult,16-64,12-15 Months,176
31-08-2020,1800,Orthopaedics,Adult,16-64,18 Months +,241
31-08-2020,1800,Orthopaedics,Adult,65+, 3-6 Months,125
31-08-2020,1800,Orthopaedics,Child,0-15,15-18 Months,3
31-08-2020,1800,Orthopaedics,Child,0-15,18 Months +,6
31-08-2020,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,43
31-08-2020,2003,Maxillo-Facial,Adult,16-64, 9-12 Months,48
31-08-2020,2003,Maxillo-Facial,Adult,65+, 3-6 Months,11
31-08-2020,2003,Maxillo-Facial,Adult,65+, 6-9 Months,9
31-07-2020,8000,Anaesthetics,Adult,65+,18 Months +,218
31-07-2020,300,Dermatology,Adult,16-64, 9-12 Months,32
31-07-2020,300,Dermatology,Adult,65+,18 Months +,90
31-07-2020,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,64
31-07-2020,600,Otolaryngology (ENT),Adult,16-64,12-15 Months,71
31-07-2020,600,Otolaryngology (ENT),Adult,65+, 9-12 Months,35
31-07-2020,600,Otolaryngology (ENT),Child,0-15, 3-6 Months,39
31-07-2020,1502,Obstetrics,Adult,16-64, 3-6 Months,1
31-07-2020,1503,Gynaecology,Adult,16-64, 3-6 Months,114
31-07-2020,1503,Gynaecology,Adult,16-64, 6-9 Months,37
31-07-2020,1503,Gynaecology,Child,0-15, 3-6 Months,1
31-07-2020,1800,Orthopaedics,Adult,16-64, 0-3 Months,276
31-07-2020,1800,Orthopaedics,Adult,16-64, 6-9 Months,85
31-07-2020,1800,Orthopaedics,Adult,16-64,15-18 Months,7
31-07-2020,1800,Orthopaedics,Adult,65+, 3-6 Months,148
31-07-2020,1800,Orthopaedics,Adult,65+,12-15 Months,5
31-07-2020,1800,Orthopaedics,Child,0-15, 0-3 Months,29
31-07-2020,1800,Orthopaedics,Child,0-15, 6-9 Months,7
31-07-2020,1800,Orthopaedics,Child,0-15,15-18 Months,25
31-07-2020,2300,Nephrology,Adult,16-64, 0-3 Months,6
31-07-2020,2300,Nephrology,Adult,16-64, 6-9 Months,3
31-07-2020,2300,Nephrology,Adult,16-64,18 Months +,30
31-07-2020,2300,Nephrology,Adult,65+, 3-6 Months,10
31-07-2020,2300,Nephrology,Adult,65+,12-15 Months,7
31-07-2020,2600,General Surgery,Adult,16-64,15-18 Months,110
31-07-2020,2600,General Surgery,Adult,65+, 9-12 Months,38
31-07-2020,2600,General Surgery,Child,0-15, 9-12 Months,3
31-07-2020,5000,General Medicine,Adult,65+, 0-3 Months,203
31-07-2020,5000,General Medicine,Adult,65+, 6-9 Months,100
31-07-2020,5000,General Medicine,Adult,65+,15-18 Months,60
31-07-2020,5000,General Medicine,Adult,65+,18 Months +,315
31-07-2020,7800,Urology,Adult,16-64, 0-3 Months,12
31-07-2020,7800,Urology,Adult,65+, 6-9 Months,12
31-07-2020,7800,Urology,Adult,65+,15-18 Months,5
31-07-2020,7800,Urology,Child,0-15, 3-6 Months,1
31-07-2020,400,Endocrinology,Adult,16-64,18 Months +,3
31-07-2020,400,Endocrinology,Adult,65+, 0-3 Months,23
31-07-2020,400,Endocrinology,Adult,65+, 6-9 Months,13
31-07-2020,400,Endocrinology,Adult,65+,15-18 Months,7
31-07-2020,600,Otolaryngology (ENT),Adult,0-15, 9-12 Months,26
31-07-2020,600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,52
31-07-2020,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,12
31-07-2020,600,Otolaryngology (ENT),Adult,65+,18 Months +,125
31-07-2020,1800,Orthopaedics,Adult,16-64, 9-12 Months,28
31-07-2020,2000,Plastic Surgery,Adult,16-64, 0-3 Months,310
31-07-2020,2000,Plastic Surgery,Adult,16-64, 6-9 Months,182
31-07-2020,2000,Plastic Surgery,Adult,16-64,15-18 Months,76
31-07-2020,2000,Plastic Surgery,Adult,16-64,18 Months +,36
31-07-2020,2000,Plastic Surgery,Adult,65+, 3-6 Months,89
31-07-2020,2000,Plastic Surgery,Adult,65+,12-15 Months,66
31-08-2020,2003,Maxillo-Facial,Adult,65+,12-15 Months,10
31-08-2020,2003,Maxillo-Facial,Child,0-15,15-18 Months,11
31-08-2020,2300,Nephrology,Child,0-15, 0-3 Months,1
31-08-2020,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,57
31-08-2020,2400,Respiratory Medicine,Adult,16-64,12-15 Months,64
31-08-2020,2400,Respiratory Medicine,Adult,65+,15-18 Months,18
31-08-2020,2600,General Surgery,Adult,16-64,15-18 Months,68
31-08-2020,2600,General Surgery,Adult,16-64,18 Months +,109
31-08-2020,2600,General Surgery,Adult,65+, 0-3 Months,158
31-08-2020,2600,General Surgery,Adult,65+, 3-6 Months,85
31-08-2020,2600,General Surgery,Adult,65+, 6-9 Months,82
31-08-2020,2600,General Surgery,Adult,65+,12-15 Months,46
31-08-2020,5000,General Medicine,Adult,16-64, 0-3 Months,309
31-08-2020,5000,General Medicine,Adult,16-64, 3-6 Months,133
31-08-2020,5000,General Medicine,Adult,16-64,12-15 Months,75
31-08-2020,7800,Urology,Adult,16-64, 0-3 Months,148
31-08-2020,7800,Urology,Adult,16-64,18 Months +,141
31-08-2020,7800,Urology,Adult,65+, 3-6 Months,61
31-08-2020,7800,Urology,Adult,65+, 6-9 Months,86
31-08-2020,7800,Urology,Adult,65+, 9-12 Months,62
31-08-2020,7800,Urology,Adult,65+,12-15 Months,63
31-08-2020,8000,Anaesthetics,Adult,16-64, 0-3 Months,9
31-08-2020,8000,Anaesthetics,Adult,16-64, 3-6 Months,5
31-08-2020,8000,Anaesthetics,Adult,16-64, 6-9 Months,20
31-08-2020,8000,Anaesthetics,Adult,16-64, 9-12 Months,14
31-08-2020,8000,Anaesthetics,Adult,16-64,12-15 Months,16
31-08-2020,8000,Anaesthetics,Child,0-15,15-18 Months,1
31-08-2020,300,Dermatology,Adult,65+, 3-6 Months,40
31-08-2020,300,Dermatology,Adult,65+,12-15 Months,25
31-08-2020,400,Endocrinology,Adult,16-64, 0-3 Months,36
31-08-2020,400,Endocrinology,Adult,16-64, 3-6 Months,33
31-08-2020,400,Endocrinology,Adult,16-64, 9-12 Months,52
31-08-2020,400,Endocrinology,Adult,16-64,12-15 Months,59
31-08-2020,400,Endocrinology,Child,0-15,15-18 Months,1
31-08-2020,402,Diabetes Mellitus,Adult,16-64, 6-9 Months,1
31-08-2020,402,Diabetes Mellitus,Adult,65+,15-18 Months,1
31-08-2020,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,235
31-08-2020,600,Otolaryngology (ENT),Adult,16-64,18 Months +,355
31-08-2020,600,Otolaryngology (ENT),Adult,65+, 3-6 Months,53
31-08-2020,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,73
31-08-2020,600,Otolaryngology (ENT),Adult,65+,12-15 Months,82
31-08-2020,1100,Haematology,Adult,65+,15-18 Months,1
31-08-2020,1100,Haematology,Adult,65+,18 Months +,2
31-08-2020,1100,Haematology,Child,0-15, 3-6 Months,2
31-08-2020,1300,Neurology,Adult,65+,15-18 Months,5
31-08-2020,1300,Neurology,Child,0-15, 0-3 Months,1
31-08-2020,1300,Neurology,Child,0-15,12-15 Months,1
31-08-2020,1503,Gynaecology,Adult,65+,15-18 Months,10
31-08-2020,1503,Gynaecology,Child,0-15, 0-3 Months,5
31-08-2020,600,Otolaryngology (ENT),Adult,65+,15-18 Months,9
31-08-2020,700,Gastro-Enterology,Adult,16-64, 9-12 Months,7
31-08-2020,900,Geriatric Medicine,Adult,16-64, 3-6 Months,24
31-08-2020,1100,Haematology,Adult,16-64, 9-12 Months,24
31-08-2020,1100,Haematology,Adult,65+, 0-3 Months,69
31-08-2020,1300,Neurology,Adult,16-64, 9-12 Months,2
31-08-2020,1300,Neurology,Adult,65+, 0-3 Months,42
31-08-2020,1503,Gynaecology,Adult,16-64, 0-3 Months,50
31-08-2020,1503,Gynaecology,Adult,16-64, 3-6 Months,8
31-08-2020,1600,Oncology,Adult,16-64, 3-6 Months,3
31-08-2020,1600,Oncology,Adult,16-64, 6-9 Months,1
31-08-2020,1700,Ophthalmology,Adult,65+, 0-3 Months,8
31-08-2020,1700,Ophthalmology,Adult,65+, 3-6 Months,1
31-08-2020,1800,Orthopaedics,Adult,16-64,18 Months +,81
31-08-2020,1800,Orthopaedics,Adult,65+, 0-3 Months,132
31-08-2020,1800,Orthopaedics,Adult,65+, 3-6 Months,74
31-08-2020,1800,Orthopaedics,Adult,65+, 6-9 Months,114
31-08-2020,1800,Orthopaedics,Adult,65+,12-15 Months,79
31-08-2020,1800,Orthopaedics,Adult,65+,15-18 Months,47
31-08-2020,2000,Plastic Surgery,Adult,0-15, 3-6 Months,1
31-08-2020,2000,Plastic Surgery,Adult,0-15,12-15 Months,1
31-08-2020,2000,Plastic Surgery,Adult,16-64, 9-12 Months,229
31-08-2020,2003,Maxillo-Facial,Adult,0-15, 3-6 Months,29
31-08-2020,2003,Maxillo-Facial,Adult,0-15, 6-9 Months,87
31-08-2020,2003,Maxillo-Facial,Adult,0-15,12-15 Months,20
31-08-2020,2003,Maxillo-Facial,Adult,0-15,15-18 Months,14
31-08-2020,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,130
31-08-2020,2003,Maxillo-Facial,Adult,16-64,15-18 Months,127
31-08-2020,2003,Maxillo-Facial,Adult,65+, 9-12 Months,9
31-08-2020,2100,Psychiatry,Adult,16-64, 9-12 Months,2
31-08-2020,2300,Nephrology,Adult,65+, 0-3 Months,25
31-08-2020,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,222
31-08-2020,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,77
31-08-2020,2400,Respiratory Medicine,Adult,16-64,12-15 Months,16
31-08-2020,2400,Respiratory Medicine,Adult,16-64,15-18 Months,18
31-08-2020,2400,Respiratory Medicine,Adult,65+, 6-9 Months,4
31-08-2020,2400,Respiratory Medicine,Adult,65+, 9-12 Months,6
31-08-2020,2500,Rheumatology,Adult,65+, 0-3 Months,51
31-08-2020,2500,Rheumatology,Adult,65+, 6-9 Months,10
31-08-2020,2500,Rheumatology,Adult,65+,15-18 Months,2
31-08-2020,2600,General Surgery,Adult,0-15, 0-3 Months,8
31-08-2020,2600,General Surgery,Adult,16-64, 0-3 Months,1342
31-08-2020,2600,General Surgery,Adult,16-64, 6-9 Months,591
31-08-2020,2600,General Surgery,Adult,16-64,12-15 Months,208
31-08-2020,2600,General Surgery,Adult,16-64,15-18 Months,90
31-08-2020,2600,General Surgery,Adult,16-64,18 Months +,469
31-08-2020,2604,Vascular Surgery,Adult,16-64,18 Months +,67
31-08-2020,2604,Vascular Surgery,Adult,65+, 0-3 Months,108
31-08-2020,2604,Vascular Surgery,Adult,65+, 3-6 Months,79
31-08-2020,2604,Vascular Surgery,Adult,65+,12-15 Months,47
31-08-2020,2604,Vascular Surgery,Adult,65+,15-18 Months,21
31-08-2020,2700,Infectious Diseases,Adult,16-64, 3-6 Months,38
31-08-2020,2700,Infectious Diseases,Adult,16-64, 6-9 Months,1
31-07-2020,2600,General Surgery,Adult,16-64, 9-12 Months,9
31-07-2020,2600,General Surgery,Adult,65+, 0-3 Months,82
31-07-2020,2600,General Surgery,Adult,65+, 3-6 Months,5
31-07-2020,2600,General Surgery,Adult,65+,12-15 Months,1
31-07-2020,2604,Vascular Surgery,Adult,16-64, 9-12 Months,58
31-07-2020,2604,Vascular Surgery,Adult,65+, 0-3 Months,54
31-07-2020,2604,Vascular Surgery,Adult,65+,18 Months +,146
31-07-2020,5000,General Medicine,Adult,16-64, 0-3 Months,62
31-07-2020,5000,General Medicine,Adult,16-64, 3-6 Months,48
31-07-2020,5000,General Medicine,Adult,16-64, 6-9 Months,43
31-07-2020,5000,General Medicine,Adult,16-64,12-15 Months,16
31-07-2020,5000,General Medicine,Adult,16-64,15-18 Months,21
31-07-2020,5000,General Medicine,Adult,65+, 9-12 Months,13
31-07-2020,7800,Urology,Adult,0-15, 3-6 Months,2
31-07-2020,7800,Urology,Adult,16-64,15-18 Months,24
31-07-2020,7800,Urology,Adult,65+, 9-12 Months,15
31-07-2020,100,Cardiology,Adult,16-64, 3-6 Months,80
31-07-2020,100,Cardiology,Adult,16-64,12-15 Months,58
31-07-2020,100,Cardiology,Adult,16-64,18 Months +,49
31-07-2020,100,Cardiology,Adult,65+, 0-3 Months,41
31-07-2020,100,Cardiology,Adult,65+, 6-9 Months,37
31-07-2020,100,Cardiology,Adult,65+,15-18 Months,21
31-07-2020,300,Dermatology,Adult,65+, 9-12 Months,6
31-07-2020,300,Dermatology,Adult,65+,18 Months +,16
31-07-2020,300,Dermatology,Child,0-15, 9-12 Months,7
31-07-2020,400,Endocrinology,Adult,16-64, 6-9 Months,16
31-07-2020,400,Endocrinology,Adult,16-64, 9-12 Months,3
31-07-2020,400,Endocrinology,Child,0-15, 9-12 Months,1
31-07-2020,1503,Gynaecology,Adult,16-64, 3-6 Months,177
31-07-2020,1503,Gynaecology,Adult,16-64, 6-9 Months,141
31-07-2020,1503,Gynaecology,Child,0-15, 6-9 Months,4
31-07-2020,1800,Orthopaedics,Adult,16-64, 0-3 Months,5
31-07-2020,1800,Orthopaedics,Adult,65+, 3-6 Months,2
31-07-2020,1800,Orthopaedics,Adult,65+, 6-9 Months,8
31-07-2020,1800,Orthopaedics,Adult,65+,12-15 Months,2
31-07-2020,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,38
31-07-2020,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,34
31-07-2020,2400,Respiratory Medicine,Adult,16-64,12-15 Months,59
31-07-2020,2400,Respiratory Medicine,Adult,16-64,15-18 Months,31
31-07-2020,2400,Respiratory Medicine,Adult,65+, 9-12 Months,45
31-07-2020,2400,Respiratory Medicine,Child,0-15, 6-9 Months,1
31-07-2020,2600,General Surgery,Adult,16-64, 0-3 Months,184
31-07-2020,2600,General Surgery,Adult,16-64, 3-6 Months,96
31-07-2020,5000,General Medicine,Adult,65+, 0-3 Months,17
31-07-2020,5000,General Medicine,Adult,65+,18 Months +,2
31-07-2020,6200,Clinical Neurophysiology,Adult,16-64, 9-12 Months,35
31-07-2020,6200,Clinical Neurophysiology,Adult,16-64,18 Months +,2
31-07-2020,6200,Clinical Neurophysiology,Adult,65+, 0-3 Months,17
30-04-2020,300,Dermatology,Adult,65+, 3-6 Months,179
30-04-2020,300,Dermatology,Adult,65+,12-15 Months,35
30-04-2020,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,595
30-04-2020,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,98
30-04-2020,600,Otolaryngology (ENT),Child,0-15,18 Months +,10
30-04-2020,700,Gastro-Enterology,Adult,16-64, 6-9 Months,6
30-04-2020,900,Geriatric Medicine,Adult,16-64, 0-3 Months,7
30-04-2020,900,Geriatric Medicine,Adult,16-64, 3-6 Months,3
30-04-2020,1100,Haematology,Adult,65+, 0-3 Months,69
30-04-2020,1100,Haematology,Adult,65+, 3-6 Months,55
30-04-2020,1100,Haematology,Adult,65+, 6-9 Months,39
30-04-2020,1100,Haematology,Adult,65+, 9-12 Months,43
30-04-2020,1300,Neurology,Adult,16-64,18 Months +,65
30-04-2020,1300,Neurology,Adult,65+, 0-3 Months,71
30-04-2020,1300,Neurology,Adult,65+, 6-9 Months,79
30-04-2020,1300,Neurology,Adult,65+, 9-12 Months,65
30-04-2020,1400,Neurosurgery,Adult,16-64,15-18 Months,1
30-04-2020,1400,Neurosurgery,Adult,65+, 6-9 Months,52
30-04-2020,1400,Neurosurgery,Adult,65+, 9-12 Months,14
30-04-2020,1400,Neurosurgery,Child,0-15, 3-6 Months,3
30-04-2020,1503,Gynaecology,Adult,65+, 0-3 Months,31
30-04-2020,1503,Gynaecology,Adult,65+, 6-9 Months,15
30-04-2020,1503,Gynaecology,Adult,65+, 9-12 Months,2
30-04-2020,1600,Oncology,Adult,16-64, 0-3 Months,20
30-04-2020,1700,Ophthalmology,Adult,16-64, 3-6 Months,117
30-04-2020,1700,Ophthalmology,Adult,16-64, 6-9 Months,55
30-04-2020,1700,Ophthalmology,Adult,65+,15-18 Months,1
30-04-2020,1800,Orthopaedics,Adult,65+, 0-3 Months,188
30-04-2020,2000,Plastic Surgery,Adult,16-64, 3-6 Months,410
30-04-2020,2000,Plastic Surgery,Adult,16-64, 6-9 Months,214
30-04-2020,2000,Plastic Surgery,Adult,16-64, 9-12 Months,27
30-04-2020,2300,Nephrology,Adult,16-64, 3-6 Months,14
30-04-2020,2300,Nephrology,Adult,65+, 0-3 Months,27
30-04-2020,2300,Nephrology,Adult,65+, 6-9 Months,1
30-04-2020,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,238
30-04-2020,2400,Respiratory Medicine,Adult,65+, 3-6 Months,112
30-04-2020,2400,Respiratory Medicine,Adult,65+, 6-9 Months,75
30-04-2020,2400,Respiratory Medicine,Adult,65+, 9-12 Months,27
